gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
26.5,7.84,8.68,0,16.6,0,11.5,5.8,4,5.55
33.4,6.95,4.88,0,15.9,1,6.2,6.5,2,3.02
27.0,9.32,6.31,1,13.4,0,14.7,8.8,4,5.35
31.7,6.23,8.47,1,20.4,0,2.5,7.9,3,5.77
43.2,9.04,8.09,0,21.2,1,10.7,9.1,3,7.82
19.9,7.39,7.52,0,12.8,1,10.4,9.5,2,5.26
41.4,7.8,6.55,1,16.8,0,13.1,7.7,6,5.48
43.2,8.33,6.12,1,16.2,0,11.9,7.4,5,5.58
28.8,6.87,6.41,0,17.0,1,2.3,9.0,4,3.79
8.8,8.36,8.55,1,11.1,0,0.8,8.6,2,6.05
23.9,4.79,6.37,0,20.7,0,4.4,8.6,6,1.87
43.0,6.78,7.1,1,17.8,0,6.0,7.7,3,5.76
29.8,6.58,6.25,1,21.0,0,9.5,8.6,2,3.85
20.0,6.25,7.84,1,9.4,0,5.9,6.5,2,4.52
25.0,7.29,6.46,1,9.7,0,17.6,6.1,3,4.2
38.4,7.89,6.9,0,25.3,0,14.7,6.5,1,5.2
35.5,8.2,5.32,1,20.7,0,6.9,10.0,3,4.52
27.6,7.74,5.39,1,10.9,0,20.8,5.4,3,3.43
26.3,6.83,7.01,0,19.3,0,23.6,8.4,0,4.06
26.1,7.87,5.67,0,12.7,1,16.4,10.0,3,4.07
20.8,7.62,9.11,0,6.5,0,22.2,7.6,1,6.91
46.2,8.44,4.94,1,4.5,0,7.2,6.5,3,5.89
26.8,8.28,6.2,1,14.9,0,3.3,7.8,2,5.04
42.2,7.53,7.02,1,22.8,0,50.0,6.3,1,5.39
45.2,6.6,6.63,0,22.6,1,8.9,5.6,3,4.11
40.0,6.85,5.9,0,21.3,0,6.7,9.0,2,4.28
25.7,6.95,6.04,0,19.2,0,8.7,8.9,3,3.73
34.0,7.18,6.01,0,16.6,0,3.3,6.5,2,4.0
29.8,7.77,6.71,1,20.8,0,11.2,6.3,2,4.87
21.0,8.22,8.95,1,4.9,1,10.7,7.3,2,7.54
33.2,7.45,7.08,0,19.9,0,14.7,6.9,2,5.28
18.2,7.52,8.18,1,9.4,1,30.3,5.8,0,5.56
41.9,7.64,7.51,1,10.4,0,6.6,4.7,1,6.74
25.4,6.98,8.11,0,18.5,0,2.1,4.8,2,4.97
32.0,6.57,4.2,1,19.6,1,5.7,5.2,3,1.84
32.8,5.74,6.7,0,12.0,0,10.5,5.4,4,3.16
27.4,6.8,8.31,1,18.2,0,15.8,7.3,1,5.75
35.9,7.97,6.43,1,17.8,0,1.8,5.8,5,4.78
25.3,6.8,8.76,0,13.4,0,3.0,5.8,4,5.22
38.7,7.26,8.48,0,15.8,1,1.0,5.1,4,6.66
16.5,7.97,6.53,0,25.4,0,3.8,5.1,3,2.31
31.3,8.02,6.5,0,13.6,0,2.2,5.1,4,4.4
49.4,6.42,5.99,0,13.8,1,7.7,6.9,2,4.88
20.0,8.5,6.37,1,15.8,0,19.9,8.6,5,4.54
23.2,8.63,5.77,1,14.1,1,17.8,9.3,1,4.8
35.1,6.37,7.43,1,19.0,0,3.6,7.1,2,5.3
31.8,6.68,5.54,1,22.3,1,3.6,8.6,2,3.19
33.5,8.69,7.6,1,13.8,0,8.8,5.8,5,6.23
34.9,7.35,7.63,0,10.7,1,5.0,7.9,4,5.93
36.3,5.28,5.34,1,24.9,0,20.7,5.7,2,2.24
41.1,6.1,8.55,0,15.6,0,13.5,7.7,5,6.04
34.1,7.25,7.51,0,6.5,0,3.7,5.8,4,5.72
27.6,6.34,7.75,1,24.3,0,9.9,5.9,2,4.84
36.7,7.09,6.24,1,20.6,0,4.0,6.9,2,4.57
49.0,7.53,7.62,0,23.0,0,1.4,9.4,2,7.16
28.7,8.96,8.13,0,22.2,1,12.5,8.3,4,6.37
20.3,7.21,6.9,0,28.2,0,7.7,5.9,4,2.95
41.1,8.57,9.0,1,9.8,1,41.6,5.4,3,8.07
28.8,8.93,7.04,1,11.0,0,13.7,5.8,1,6.46
8.3,8.93,8.14,1,12.5,0,17.6,8.0,4,5.71
38.5,7.78,7.29,1,12.4,0,2.2,7.3,2,6.8
24.6,5.54,7.59,0,15.6,0,1.6,8.0,1,3.95
29.1,7.96,5.33,0,12.6,0,22.6,6.2,0,3.87
33.3,8.55,7.37,1,9.1,1,8.8,7.5,4,6.87
31.9,7.42,6.27,0,10.6,1,2.5,7.4,0,5.08
37.1,9.24,6.15,0,13.5,0,8.5,8.9,4,5.64
25.6,8.36,8.74,1,20.7,0,2.4,9.4,7,6.85
35.1,8.07,6.79,1,12.1,0,11.1,8.4,3,6.32
27.4,8.59,6.0,0,19.0,0,19.6,8.9,0,4.74
37.4,7.83,6.64,1,8.4,0,6.6,7.0,3,6.29
36.2,5.01,5.7,1,0.0,1,6.1,6.0,4,3.09
20.6,7.0,8.43,0,14.3,1,11.4,7.0,1,5.25
40.9,8.7,6.3,1,11.9,1,17.4,6.8,5,5.73
24.6,6.69,7.53,1,10.6,0,1.2,6.7,3,5.03
38.1,7.28,8.36,1,10.0,0,26.3,7.0,5,6.72
33.7,6.46,6.5,1,11.5,0,15.7,6.7,8,3.93
48.4,9.28,7.53,1,10.1,0,13.1,6.3,3,8.46
27.8,9.18,5.97,1,10.5,1,9.8,6.8,3,5.4
26.5,6.62,9.45,0,8.2,1,13.7,8.2,0,6.68
29.8,7.65,7.94,0,4.4,0,4.1,5.7,3,6.12
27.0,6.82,6.81,0,4.0,0,8.7,9.0,4,4.77
38.0,8.11,6.23,0,27.3,0,4.8,8.6,1,5.15
13.8,8.01,6.89,1,14.7,0,6.8,7.1,3,4.15
19.5,8.31,6.66,1,22.6,0,8.3,3.4,4,3.38
19.3,7.83,8.95,0,14.1,0,11.1,3.7,2,5.4
39.5,10.0,5.77,1,14.3,0,5.4,7.2,2,6.35
47.1,6.47,7.13,0,16.5,1,2.8,8.0,3,5.65
29.0,5.79,6.98,1,18.2,1,14.2,9.7,3,4.0
28.3,7.11,6.88,1,8.8,0,4.2,6.4,1,5.46
30.7,5.93,6.89,0,13.1,0,19.2,6.2,2,3.72
41.6,6.01,6.88,1,16.5,0,3.6,5.2,8,3.89
20.7,6.5,7.87,1,5.3,0,6.5,7.9,6,4.56
32.4,6.58,7.61,0,21.5,0,14.0,7.0,3,4.86
39.8,6.55,7.42,1,20.3,1,3.0,6.3,3,5.41
35.0,8.02,3.97,0,4.5,0,5.8,7.0,3,3.55
31.9,6.99,7.3,0,10.6,0,11.1,6.9,1,5.53
40.0,7.32,5.34,1,15.5,0,10.9,8.5,6,4.4
3.0,8.39,7.65,1,19.2,0,16.0,6.4,5,3.65
36.8,6.73,8.47,0,22.6,0,13.8,7.0,3,5.44
23.5,7.24,6.07,1,11.8,0,10.0,8.3,2,3.78
11.7,7.87,6.74,1,26.7,0,8.6,6.6,2,3.18
35.1,5.56,6.4,1,14.8,0,19.7,5.9,2,3.87
43.7,5.12,8.24,0,13.9,1,15.8,5.1,2,4.86
28.6,7.85,7.1,1,17.8,0,24.2,5.4,3,4.75
39.5,7.99,8.73,1,16.6,0,19.5,6.0,2,7.6
46.1,9.56,7.41,1,16.3,0,1.3,8.4,5,8.09
43.1,7.66,7.24,0,25.0,0,11.6,5.9,3,5.46
46.4,8.32,7.07,0,16.2,0,3.5,6.7,3,6.7
37.4,7.3,7.82,0,10.1,0,2.8,5.5,6,5.57
30.8,7.8,5.26,0,10.8,0,2.6,7.1,0,4.43
14.0,9.17,7.09,1,22.4,0,11.3,7.4,0,5.14
27.5,5.38,6.93,1,18.4,0,3.9,7.5,7,3.07
21.6,7.91,7.73,0,7.2,0,7.5,9.6,3,5.97
51.7,9.64,6.81,1,7.0,1,9.2,7.0,4,8.22
28.2,7.78,5.96,1,15.1,0,17.8,7.4,2,4.6
31.2,9.15,7.01,1,18.1,1,2.1,6.2,2,6.11
35.5,6.87,5.92,0,11.6,0,20.3,10.0,3,4.44
30.4,7.47,5.07,0,6.6,0,2.7,8.3,3,4.09
47.0,7.53,7.73,0,9.4,1,2.6,8.3,2,7.41
23.8,5.28,7.58,0,23.2,0,9.5,8.6,8,2.94
31.9,6.33,7.47,0,17.5,0,6.1,8.1,5,4.83
22.6,6.4,8.3,1,20.0,0,2.3,8.7,5,5.26
16.8,8.32,6.33,0,20.8,0,1.4,6.7,1,3.92
23.9,8.37,5.57,0,11.9,1,10.6,10.0,4,3.95
29.6,7.82,6.93,1,13.1,0,31.8,4.7,6,4.54
25.7,8.32,6.65,1,14.2,1,9.0,6.6,3,4.63
23.1,7.34,6.16,1,17.1,0,5.2,9.6,2,3.66
15.9,8.7,6.92,0,20.4,0,8.3,6.7,1,4.49
29.2,7.51,6.39,1,24.3,0,1.7,8.0,4,3.96
15.0,7.56,5.16,0,19.1,0,17.5,6.3,3,1.41
37.6,7.23,6.56,1,19.1,0,8.3,7.7,4,5.15
30.8,8.18,5.86,0,24.6,0,3.8,6.5,4,3.24
15.4,7.08,7.23,1,14.0,0,5.2,8.8,4,4.22
26.9,8.48,6.34,1,20.9,1,9.7,7.4,3,4.51
22.5,6.37,8.11,0,17.9,1,8.2,4.4,8,3.33
33.2,6.4,8.6,0,18.1,0,12.3,5.8,1,5.61
43.4,8.19,7.68,0,13.9,1,6.9,5.5,2,6.82
11.2,7.41,5.45,1,8.0,1,4.0,9.1,5,2.99
31.2,7.05,8.51,0,16.7,0,5.2,5.1,3,5.79
28.4,8.39,8.58,1,16.7,0,14.9,6.6,3,6.6
36.7,6.89,7.02,0,12.1,0,15.5,10.0,3,5.47
32.1,7.3,8.32,0,14.5,1,10.8,8.9,2,6.62
22.5,8.9,6.45,1,10.6,0,2.9,5.7,3,5.33
26.8,9.04,5.13,1,10.6,0,12.2,5.7,0,4.52
22.0,9.07,6.24,1,12.6,0,12.2,5.5,3,4.86
40.8,7.22,8.73,0,8.4,0,12.2,7.3,6,6.98
30.2,8.73,5.51,0,12.1,0,4.6,6.3,3,4.41
49.0,6.55,7.0,0,18.6,0,5.9,7.3,4,5.64
29.4,6.59,7.03,1,22.3,0,11.8,7.5,5,4.1
22.9,5.15,6.49,1,25.4,0,4.0,7.1,4,2.16
14.9,9.17,6.56,1,13.0,0,4.0,7.2,2,4.93
12.0,6.64,7.07,1,21.0,0,13.9,7.1,6,2.59
14.2,7.37,6.44,1,16.7,1,10.9,5.8,2,3.21
32.7,6.59,5.58,0,13.8,0,8.8,4.8,4,2.59
35.1,8.2,7.22,0,17.0,0,5.8,7.1,0,5.85
14.2,7.12,8.07,0,20.5,0,14.9,5.8,4,3.74
39.0,6.2,7.87,1,12.5,1,10.2,8.5,7,5.83
25.2,7.94,6.19,0,12.4,0,5.7,5.1,3,4.15
31.5,6.07,5.75,1,13.0,0,19.1,6.5,2,3.27
46.1,6.66,6.72,0,11.9,1,17.7,7.2,1,5.51
39.0,5.39,8.57,0,21.0,0,6.8,8.9,4,5.42
27.3,6.08,7.65,0,11.2,0,4.0,6.4,4,4.47
21.1,7.68,7.7,1,12.1,0,20.2,7.3,3,5.36
8.5,5.54,7.89,0,16.6,0,7.1,7.9,2,3.12
22.8,6.02,7.42,1,16.2,0,8.4,8.1,3,4.44
27.9,7.5,7.12,1,13.0,0,19.9,7.6,2,5.52
20.1,6.96,7.66,1,23.4,1,8.1,9.7,4,4.13
28.7,9.49,6.45,1,11.8,0,15.0,6.4,2,6.19
30.8,9.33,5.59,1,14.1,0,1.2,9.6,5,5.52
27.8,6.63,7.72,1,5.4,0,4.6,8.0,3,5.66
23.5,8.06,8.24,0,13.5,0,3.6,7.4,5,5.83
31.7,8.25,5.88,1,8.4,0,14.4,7.5,3,5.21
34.4,6.9,7.82,0,10.4,0,15.7,8.4,3,5.78
19.1,6.0,8.68,0,5.2,1,4.3,5.9,1,5.01
44.1,7.49,7.0,1,10.5,0,14.5,7.2,3,6.74
29.0,7.33,6.18,0,14.6,0,11.5,6.6,3,4.07
30.2,7.06,7.12,0,13.8,0,8.3,9.4,6,4.84
37.1,7.94,6.45,0,12.9,1,5.1,6.0,3,5.09
32.3,6.75,6.38,1,13.4,1,1.4,10.0,6,4.59
39.5,6.35,7.43,0,12.5,1,35.0,6.3,3,4.48
32.9,7.61,5.4,0,14.8,0,0.7,4.9,6,3.0
23.9,7.89,5.56,1,14.4,1,3.5,5.7,3,3.9
33.6,6.32,7.02,0,16.4,0,6.0,5.7,1,4.46
18.6,8.43,6.98,1,14.0,0,28.9,9.5,6,5.08
31.1,5.73,7.34,1,12.8,0,5.9,5.0,3,3.66
29.7,6.92,8.88,0,18.9,1,4.0,7.5,3,5.86
27.9,7.24,7.1,1,18.0,1,9.3,9.2,1,5.41
28.7,6.86,7.6,1,14.8,1,8.8,10.0,5,5.22
11.2,6.93,6.02,1,21.0,1,7.4,6.8,3,2.18
24.5,9.37,7.77,0,15.4,0,5.7,7.2,2,6.32
30.9,6.65,6.47,1,14.2,1,19.2,5.3,1,3.9
31.6,9.94,7.07,0,14.7,0,11.0,6.4,2,6.65
19.7,7.94,6.89,0,15.8,0,6.9,10.0,1,5.09
42.7,7.59,8.03,1,10.4,0,4.8,8.3,2,7.68
21.3,7.98,5.69,0,5.6,1,1.0,8.8,2,4.12
39.7,10.0,4.72,1,16.4,1,5.2,8.0,6,5.34
34.3,6.51,6.79,0,19.2,0,9.9,8.6,5,3.8
23.5,6.38,7.47,1,10.0,0,7.1,9.9,1,5.38
47.8,6.75,7.15,0,20.4,0,1.9,6.3,3,5.53
18.1,7.53,8.23,0,6.8,0,13.4,8.1,3,5.58
39.2,5.77,7.44,0,12.2,0,6.2,6.0,5,4.15
40.0,7.52,6.44,0,23.5,0,10.2,3.9,5,3.85
23.3,9.19,4.67,0,16.8,0,16.4,7.4,5,3.43
43.9,7.65,6.76,0,13.5,0,2.4,7.2,4,5.81
27.5,7.21,8.03,1,16.3,0,5.8,6.9,5,5.4
32.9,6.88,6.61,1,21.0,0,8.5,6.0,1,4.07
32.6,8.4,7.03,0,7.8,0,3.7,7.2,2,6.1
28.7,6.67,7.42,1,21.6,1,17.3,7.6,2,4.74
38.1,9.35,5.98,1,12.5,0,3.6,9.9,4,6.83
37.9,9.43,7.62,1,18.5,1,1.1,7.8,4,7.48
12.5,7.76,8.64,1,11.9,0,11.6,7.9,4,5.61
43.0,7.49,6.83,0,23.4,0,18.9,5.9,4,4.88
13.4,8.53,5.87,0,14.8,1,33.4,5.6,5,2.04
40.3,8.59,6.93,0,8.4,0,9.1,5.5,5,6.28
41.3,6.69,4.78,1,17.4,0,7.5,6.6,1,3.63
19.1,6.97,7.34,0,21.5,1,6.1,7.1,1,3.88
25.9,6.18,7.45,1,20.9,0,8.0,7.3,1,4.4
18.9,7.91,8.68,0,15.5,0,6.4,5.8,1,5.58
27.9,8.17,6.81,0,19.1,0,3.3,3.6,2,4.49
26.9,6.15,7.41,0,12.9,0,2.6,6.4,1,4.31
37.8,7.04,6.14,0,18.0,0,22.7,8.4,4,3.92
43.1,6.15,6.64,0,16.8,0,5.3,6.4,5,4.47
44.0,6.6,5.47,0,0.5,0,7.6,6.9,4,4.5
24.4,8.05,6.81,1,10.0,1,26.3,4.6,1,4.83
27.9,6.77,6.69,1,16.0,1,5.3,7.2,0,4.54
13.2,7.2,7.3,0,15.8,0,3.6,7.6,3,3.72
21.9,5.87,6.38,1,14.9,0,13.4,6.1,3,2.71
39.6,7.69,7.08,1,15.4,1,16.3,8.4,2,6.33
46.2,7.46,6.67,1,21.0,0,1.9,8.8,1,6.26
17.7,6.77,6.67,0,16.8,0,25.4,10.0,3,3.52
24.1,7.31,7.08,0,3.3,0,6.0,5.6,3,4.98
29.7,7.68,7.04,0,24.7,1,6.5,7.4,3,4.78
32.8,6.69,7.76,1,5.5,0,4.4,5.2,4,6.21
21.9,6.02,6.88,1,19.8,1,3.1,7.9,4,3.64
34.2,9.31,6.65,1,7.2,1,12.9,7.7,1,6.91
25.3,6.87,6.82,0,22.1,0,4.4,4.1,4,2.95
29.9,7.4,6.29,0,13.6,1,10.4,7.4,1,4.2
35.5,8.51,6.64,0,16.9,0,5.3,6.7,2,5.71
30.1,10.0,9.03,0,5.1,0,1.1,5.2,4,8.26
25.6,6.26,6.09,0,18.6,0,6.7,6.6,4,2.65
28.9,7.95,6.72,0,17.1,1,10.9,10.0,4,4.81
29.1,6.79,6.61,1,18.1,1,0.8,7.9,3,4.35
26.3,6.96,6.75,0,19.7,0,14.5,5.8,4,3.55
27.4,6.78,6.67,1,15.9,0,5.2,6.5,3,4.22
46.0,6.37,7.28,1,13.9,0,2.0,4.1,1,6.04
35.6,7.46,5.29,1,10.9,0,2.3,5.4,3,4.19
27.0,6.03,8.04,1,12.8,1,5.1,9.5,1,5.67
37.0,8.45,7.63,0,21.0,1,9.7,8.4,3,6.04
26.7,7.56,5.76,0,10.8,1,17.6,7.7,5,3.36
41.7,7.92,4.73,1,5.8,1,10.5,7.6,3,4.95
33.7,7.03,6.02,0,10.1,0,6.6,9.1,4,4.26
28.9,7.13,6.76,1,18.0,0,1.5,7.5,3,5.16
34.5,7.79,9.58,0,13.5,0,14.6,6.6,1,8.03
14.3,6.34,7.54,0,18.0,0,13.7,6.9,1,3.41
18.7,7.14,5.19,1,5.0,1,8.8,6.6,1,2.73
18.1,6.64,6.31,0,0.1,0,18.8,6.6,4,3.22
31.4,6.61,6.95,0,16.3,1,2.7,9.5,1,4.64
47.3,5.39,7.25,1,20.0,1,21.1,5.4,4,4.58
52.3,8.84,5.69,0,6.4,1,12.7,6.2,0,6.85
36.4,6.81,6.87,1,17.6,0,16.7,4.3,3,4.79
35.0,8.66,6.28,0,21.0,0,5.2,8.5,6,5.28
12.0,8.57,5.9,0,15.0,0,11.7,7.5,4,2.96
24.6,6.21,7.26,0,19.5,1,1.7,9.6,1,4.1
22.1,6.41,7.77,0,16.0,1,20.2,6.0,1,4.11
23.8,10.0,7.84,0,13.7,0,24.2,5.8,3,6.41
28.3,9.25,7.57,1,19.1,0,5.5,5.3,2,6.31
25.3,7.47,6.5,1,24.6,1,16.5,7.7,7,3.12
10.2,7.76,7.71,1,12.2,0,9.6,6.5,2,4.93
37.5,6.87,7.31,0,14.6,1,7.9,7.5,2,5.19
19.3,7.93,7.13,0,10.0,0,7.3,6.4,2,4.87
32.4,6.78,6.39,1,15.8,1,6.8,9.2,5,3.67
50.7,5.47,6.5,1,14.2,0,13.0,8.9,4,5.33
20.8,6.18,7.07,0,20.8,0,9.2,7.1,2,3.42
4.7,7.52,9.44,0,22.1,0,1.9,8.6,5,5.11
27.1,6.37,7.3,0,18.9,1,2.9,6.8,5,3.34
41.0,7.43,6.39,0,20.2,0,19.0,6.9,1,4.89
49.6,6.43,6.17,1,11.5,0,4.5,3.8,5,4.9
17.7,6.72,6.51,0,10.2,0,15.5,7.8,4,3.41
35.0,8.35,9.18,0,17.2,1,5.2,7.0,1,7.76
25.3,7.75,6.6,1,15.1,0,0.9,8.3,2,4.93
28.9,7.49,7.91,0,25.0,0,1.2,8.1,1,5.73
56.4,8.38,6.62,1,5.4,0,3.4,5.9,4,7.77
15.0,7.98,7.26,1,18.1,0,3.3,6.7,4,4.26
32.5,8.95,7.79,0,18.0,0,6.7,6.3,1,6.84
34.7,7.04,6.43,1,11.2,0,2.6,8.6,4,5.15
40.9,7.07,6.36,0,10.2,1,31.7,9.4,2,5.42
31.0,6.2,8.66,0,13.3,0,12.3,8.2,1,6.0
33.1,7.07,7.98,1,6.8,0,3.9,10.0,4,7.06
26.1,8.46,7.79,1,22.3,0,8.2,7.8,2,6.67
32.7,8.8,7.79,1,28.5,0,13.8,5.5,4,5.71
26.6,8.46,7.46,1,13.3,0,23.3,4.9,1,5.21
36.2,5.71,9.02,0,11.8,1,7.5,5.6,2,5.89
26.3,8.58,7.04,1,8.4,0,9.0,6.3,2,6.28
33.8,5.66,7.58,1,9.5,1,7.0,6.0,2,5.0
29.7,8.4,5.55,0,12.1,0,23.9,7.1,4,3.78
41.3,7.13,6.18,1,21.0,0,10.1,6.7,2,5.68
29.5,8.2,5.8,0,31.0,1,8.9,7.1,2,3.2
12.3,6.17,8.27,1,11.4,0,10.2,10.0,6,4.48
42.6,8.67,4.45,1,10.5,0,4.2,8.3,3,4.8
20.9,6.04,6.6,1,9.2,0,8.6,7.4,1,3.86
23.5,6.83,4.01,0,17.3,1,8.3,8.6,2,1.12
24.0,6.5,6.17,0,16.7,0,17.3,5.8,2,3.07
43.7,5.75,6.51,0,15.5,1,7.6,5.7,1,4.01
8.6,7.59,8.38,1,12.8,0,4.7,8.4,1,5.56
61.4,9.31,7.4,0,21.8,0,6.2,7.0,7,8.02
40.6,10.0,6.17,1,18.8,0,5.7,7.2,3,6.8
32.2,7.6,8.07,0,18.6,0,2.9,5.3,4,5.67
29.5,8.62,7.02,0,16.9,0,11.8,6.3,5,5.21
32.9,7.73,7.04,0,14.1,0,20.4,6.4,2,5.18
35.2,8.0,5.8,1,11.4,1,10.2,6.3,2,4.62
36.5,7.16,6.01,1,17.6,0,21.8,10.0,5,4.43
35.6,7.7,6.17,0,17.1,1,30.0,10.0,2,4.8
30.9,8.04,7.05,0,17.8,1,0.5,8.7,8,4.85
28.0,6.92,7.08,1,7.2,0,2.5,7.1,1,5.3
28.5,7.42,8.54,0,16.7,0,1.9,6.1,2,5.75
28.1,7.44,7.39,1,13.5,0,22.6,5.4,0,6.1
41.3,8.33,4.29,1,10.6,0,4.7,7.5,2,4.57
35.9,6.43,7.26,0,18.6,1,2.0,8.9,2,5.07
0.6,7.45,5.55,1,15.9,0,2.3,8.2,4,1.94
36.6,9.41,6.03,1,26.8,0,6.5,7.2,5,5.38
31.9,8.66,6.19,1,17.4,1,10.8,8.0,4,5.04
29.8,8.85,6.34,1,13.5,0,6.4,7.0,0,6.07
26.1,7.52,5.62,1,14.5,0,9.9,6.6,4,3.8
41.2,7.82,7.2,0,9.1,0,3.6,5.5,4,5.95
39.5,8.5,5.59,0,21.2,0,7.0,6.5,3,4.82
22.3,9.06,7.36,0,16.6,1,9.9,7.5,1,5.8
34.1,5.55,9.24,1,16.7,0,23.0,6.4,2,6.03
20.3,6.18,5.67,0,9.7,0,7.1,5.3,3,1.99
16.2,8.81,6.72,0,18.9,1,10.5,7.2,2,4.65
23.7,7.22,4.48,0,10.3,0,6.1,7.5,1,2.7
38.6,6.83,6.7,0,12.2,0,2.1,6.4,6,4.46
39.5,6.25,7.64,0,15.6,0,10.7,7.0,1,5.37
35.1,6.94,7.72,0,12.1,0,9.6,3.2,3,4.71
37.3,6.1,7.08,0,11.0,1,19.3,8.1,2,4.62
35.2,9.59,7.89,1,14.7,0,11.2,7.4,1,8.19
23.6,7.48,9.55,1,20.1,0,22.2,9.1,5,6.82
34.3,7.44,8.71,0,19.5,1,14.6,6.7,3,6.09
38.0,8.09,6.48,1,18.5,0,9.0,8.1,2,5.93
37.5,8.46,5.55,1,17.4,0,11.4,8.8,2,4.92
41.9,8.45,6.59,0,12.6,0,5.2,7.0,0,6.73
37.1,8.57,6.05,0,20.6,0,16.1,7.5,3,5.29
33.5,6.87,7.45,1,6.3,0,14.3,7.2,5,5.86
40.7,7.2,5.82,1,17.2,0,5.9,4.6,4,4.25
29.7,8.27,6.93,0,19.2,1,12.3,7.6,1,5.34
21.2,6.97,7.84,0,14.5,0,11.6,5.6,3,3.8
28.4,7.49,6.9,1,11.4,0,7.1,5.7,3,5.11
22.6,7.9,6.05,1,14.8,0,15.3,7.8,3,3.94
23.2,8.29,8.17,1,11.2,0,7.6,8.9,3,7.08
28.6,5.72,5.12,0,17.6,1,4.2,8.2,2,2.24
22.1,8.21,6.67,0,19.7,0,10.3,7.9,4,4.36
26.9,7.27,6.96,1,17.2,0,35.4,7.5,0,4.74
11.1,8.21,7.02,0,16.9,0,43.2,8.3,3,3.42
32.1,8.28,7.18,0,18.8,0,3.2,9.5,1,6.35
30.0,9.11,7.61,0,19.4,0,1.6,6.1,4,5.88
21.8,8.85,6.96,0,11.1,0,12.3,6.2,7,4.4
36.6,8.85,6.63,1,7.3,1,15.4,8.1,5,6.12
39.4,8.94,6.59,1,16.4,0,25.6,4.4,5,5.96
13.9,7.79,6.39,0,19.6,0,8.6,6.9,0,3.2
22.4,7.53,7.79,1,7.1,1,10.3,7.4,6,5.52
22.3,8.37,6.35,1,15.3,0,3.4,6.2,1,4.67
20.6,8.23,7.85,1,20.6,0,6.9,4.1,1,5.12
38.3,7.19,7.02,1,14.4,0,6.2,9.1,5,6.13
28.1,7.9,6.48,0,22.6,0,17.1,6.1,1,4.16
27.4,7.46,7.62,1,21.7,0,6.7,6.2,2,5.32
10.0,6.65,6.27,0,14.1,0,4.7,9.0,2,2.82
36.4,8.79,7.64,0,13.2,0,10.8,2.6,1,6.45
17.6,7.56,7.21,0,13.3,0,8.2,9.3,4,4.39
30.6,9.55,6.4,0,15.7,0,9.4,10.0,4,5.95
32.8,5.87,7.53,1,9.1,0,2.2,5.7,3,5.25
43.6,6.94,7.55,1,8.2,0,5.2,6.3,4,6.95
16.9,7.53,8.16,1,3.6,0,7.6,7.7,2,6.06
0.0,8.64,7.97,1,14.9,0,12.9,7.4,3,4.98
31.8,7.9,7.49,0,25.2,1,17.5,8.5,4,5.09
48.0,7.81,5.87,0,5.0,0,9.5,7.7,4,5.92
42.4,6.37,9.45,1,14.1,1,6.0,8.2,1,8.38
32.1,6.34,5.6,1,13.9,1,7.5,10.0,4,3.61
25.1,7.82,7.95,1,14.2,1,4.5,4.6,2,5.79
38.1,6.14,7.43,0,21.3,0,6.8,9.0,2,5.41
20.3,6.97,5.83,1,10.6,0,8.2,9.2,1,4.23
34.8,8.0,6.88,1,5.3,0,9.2,5.4,1,6.16
35.1,6.52,6.92,0,12.3,1,6.9,5.8,5,4.22
40.6,9.11,8.31,1,11.7,0,4.7,7.8,3,8.86
57.6,8.72,6.29,0,3.8,0,8.6,5.1,3,7.37
33.9,5.93,6.74,0,16.2,0,13.2,6.1,1,3.97
24.9,6.57,4.66,1,9.1,1,3.4,7.4,9,1.49
29.7,5.21,8.73,1,14.6,0,16.0,6.0,3,4.99
12.3,6.72,5.93,1,13.2,0,19.0,6.7,4,1.96
23.1,8.27,7.33,1,9.6,0,16.7,5.7,2,5.59
25.9,7.09,6.9,0,19.5,1,46.2,5.6,5,3.03
24.8,7.96,6.9,0,13.6,0,3.7,7.7,4,5.39
31.5,5.98,7.81,0,15.3,1,2.0,6.8,2,4.29
21.8,8.3,8.67,1,17.9,1,3.7,7.2,2,6.54
41.2,6.94,7.25,1,16.4,1,3.2,8.1,5,5.73
30.0,7.51,7.66,1,15.7,0,7.1,7.3,3,5.43
29.9,7.41,7.33,1,10.9,0,7.6,6.5,2,5.62
26.7,6.23,8.02,1,9.4,0,17.5,5.7,3,4.84
31.6,6.35,6.54,1,15.8,0,7.4,7.7,5,4.12
38.3,8.47,8.08,1,10.2,0,3.2,10.0,4,8.12
21.3,7.9,8.11,1,19.0,0,13.3,8.3,3,5.54
23.4,8.55,8.08,0,14.4,0,9.8,4.7,1,5.89
27.0,7.82,6.34,0,18.2,0,8.4,4.0,3,4.11
16.5,7.64,6.83,0,10.1,0,7.5,5.9,3,3.72
21.8,5.77,7.24,1,9.3,1,17.9,4.7,0,3.93
25.2,7.23,5.63,1,23.4,0,10.0,5.1,2,3.07
38.7,7.47,8.59,0,14.3,0,31.3,3.4,6,5.74
32.6,9.45,6.99,1,19.6,0,11.5,7.3,3,6.42
31.9,8.19,7.28,1,7.9,0,3.6,5.3,3,6.68
38.5,9.04,6.42,0,13.6,0,9.8,5.2,2,6.29
