gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
12,1.0,3.08,1,3,0,20,4.08,4,0.93
42,9.74,8.85,1,0,1,13,3.89,3,5.98
4,5.02,3.41,0,14,0,9,2.06,6,1.57
36,9.85,7.97,1,21,1,27,5.21,5,2.21
16,8.33,7.96,1,18,0,3,10.0,4,5.84
46,3.01,5.31,0,4,0,18,3.54,9,3.58
39,9.72,6.29,1,2,0,22,4.31,2,5.25
12,1.0,2.25,0,40,1,12,7.66,3,0.67
19,4.9,5.97,1,37,1,38,9.26,6,2.88
60,8.64,6.99,0,0,0,13,3.67,5,4.79
34,1.0,1.69,0,18,1,6,4.51,1,1.74
40,1.0,1.05,0,13,1,6,5.38,6,2.56
20,9.8,6.93,0,24,0,13,5.73,7,3.79
6,1.95,1.48,0,18,1,5,3.46,6,0.0
2,10.0,8.06,1,32,0,45,5.39,3,2.77
3,9.87,8.82,1,24,0,9,7.12,3,4.17
46,1.0,1.34,1,19,1,33,4.12,7,0.72
22,4.04,4.68,1,6,0,29,6.78,3,1.34
15,5.24,5.99,1,9,0,17,5.65,1,4.68
23,1.37,2.82,1,47,1,11,2.34,7,1.99
28,8.96,5.76,1,15,1,13,5.53,4,1.96
50,1.0,2.99,1,20,0,25,4.89,7,3.55
26,5.68,5.36,1,34,0,15,10.0,2,5.84
24,4.37,4.47,1,35,1,27,1.63,1,2.93
31,3.91,3.8,1,19,1,7,2.46,2,1.46
54,1.24,2.83,1,20,1,17,5.51,6,3.01
30,6.98,6.7,1,19,0,9,3.51,5,0.0
36,6.94,8.55,1,4,1,8,9.68,4,6.54
6,5.47,5.39,0,11,0,9,4.32,5,0.81
7,9.97,9.49,1,58,1,21,4.68,6,3.73
22,9.83,8.26,1,21,0,19,4.59,4,3.78
27,1.05,2.53,0,6,1,1,6.38,3,1.71
42,8.63,7.33,1,3,0,37,5.2,4,4.09
54,6.57,4.72,1,15,1,17,2.04,3,2.97
4,1.13,2.98,1,20,0,7,1.98,6,0.9
38,5.84,3.51,0,21,0,23,2.36,5,3.24
14,3.5,3.24,1,26,1,29,4.45,5,2.25
17,2.56,3.65,0,11,0,15,3.57,2,2.08
16,2.31,4.58,1,27,0,13,6.59,3,3.66
54,1.0,4.03,0,11,0,10,4.79,6,2.36
6,1.94,2.93,1,17,0,21,5.45,4,0.0
25,7.04,6.38,1,21,0,20,7.94,4,3.84
22,10.0,8.98,1,3,0,26,8.66,5,5.93
32,1.85,1.78,1,39,1,22,4.11,8,2.78
23,1.0,3.0,0,9,1,18,9.54,3,2.7
12,9.98,7.16,0,47,0,15,3.2,6,2.7
3,4.07,4.27,0,0,0,17,4.51,5,3.03
30,1.0,2.14,1,0,1,25,8.11,0,2.66
36,4.33,5.03,0,14,0,23,7.11,3,3.75
7,2.27,3.91,1,39,0,13,4.96,11,1.29
12,9.99,8.89,1,27,0,11,2.48,2,5.96
38,3.5,4.45,1,31,0,41,2.73,4,1.23
10,1.45,3.04,0,8,0,4,2.35,3,0.63
41,5.8,7.33,1,39,1,8,6.78,5,3.95
25,1.0,1.08,1,43,0,16,4.02,4,1.06
21,5.31,6.88,1,1,1,31,6.86,2,2.63
0,9.67,7.51,0,19,1,28,5.53,2,3.14
13,1.0,3.17,1,19,1,15,2.61,4,1.8
55,9.6,7.44,0,2,0,4,5.95,4,5.81
35,3.61,3.46,1,19,0,9,3.75,6,4.05
42,9.32,8.07,0,24,0,17,10.0,3,5.52
11,9.24,8.58,1,43,0,21,4.33,4,2.93
51,7.12,6.74,0,36,1,30,2.44,2,2.91
24,1.0,2.06,0,18,0,13,8.16,1,3.42
18,6.03,9.23,0,24,1,5,4.88,10,4.21
41,2.31,4.59,1,22,1,4,6.16,3,2.8
52,6.19,6.65,1,18,1,11,4.47,3,5.14
42,1.0,2.25,0,1,0,23,4.99,5,1.21
8,7.71,6.0,0,26,1,13,2.11,4,1.75
15,1.0,2.32,1,13,1,3,7.89,3,0.43
12,10.0,9.08,1,6,0,10,4.13,4,5.21
34,6.4,4.85,1,0,0,29,2.02,3,1.89
25,1.51,1.84,0,47,0,2,6.03,8,1.5
5,6.37,6.36,1,25,0,11,6.96,5,3.23
31,3.83,4.62,0,10,0,28,2.22,5,2.71
13,3.55,3.36,0,43,0,7,10.0,5,0.0
34,9.7,6.73,0,21,0,15,6.99,3,4.28
48,7.87,8.16,1,7,1,23,4.37,4,5.74
14,9.94,8.32,0,21,0,48,4.84,5,5.15
56,1.0,1.24,0,2,1,24,7.42,5,2.35
24,6.16,4.4,0,4,0,5,5.75,4,3.14
8,1.0,2.24,1,53,1,33,3.25,4,0.53
16,9.21,8.26,1,14,0,16,6.94,0,4.89
16,6.15,6.29,1,21,1,4,8.95,5,3.47
49,4.51,5.84,1,25,0,2,3.21,5,4.06
31,5.79,3.98,0,2,0,4,4.2,2,2.79
15,1.15,2.91,0,12,1,9,3.78,3,1.16
8,3.51,5.53,1,1,1,13,2.96,2,3.34
33,1.12,4.0,1,21,0,16,9.24,5,2.11
12,2.67,3.96,0,13,1,23,5.82,2,3.99
3,2.07,5.59,1,4,0,4,8.79,3,2.75
17,1.0,3.21,0,26,0,7,5.08,1,1.47
60,1.0,3.64,0,4,1,14,7.01,8,2.86
53,6.43,5.9,0,16,0,13,2.27,5,3.38
19,1.0,1.82,1,20,0,17,2.97,10,1.47
41,9.99,7.12,0,19,0,11,6.85,9,5.27
26,4.6,4.94,1,43,0,26,3.74,6,1.55
20,6.1,5.45,1,28,0,19,7.23,3,4.02
18,9.88,6.16,1,43,0,19,6.49,10,4.46
26,2.03,2.19,0,30,1,4,4.47,9,0.14
17,1.73,2.72,1,43,0,29,5.05,4,0.78
27,1.0,3.33,0,16,0,31,4.3,7,2.75
22,1.0,2.58,1,31,1,4,4.99,2,3.36
24,4.2,4.45,0,39,0,45,7.83,6,2.34
8,1.81,2.1,1,14,0,15,2.67,7,0.98
53,9.21,7.55,1,58,1,8,2.03,1,6.57
32,1.77,4.38,1,16,1,8,5.02,4,3.6
26,6.81,6.24,1,16,0,3,3.07,1,4.03
22,9.51,6.2,1,17,1,34,3.93,3,3.56
24,6.65,4.74,0,5,1,9,7.06,9,3.57
10,7.5,7.09,1,24,1,10,7.27,8,4.03
19,5.36,4.99,0,18,0,4,4.49,4,3.76
12,6.23,5.66,1,47,0,17,5.28,3,3.56
49,3.35,3.4,0,17,0,14,5.21,7,3.16
60,7.25,6.85,1,17,1,35,5.68,6,5.78
57,6.72,5.73,1,28,1,3,9.81,5,5.7
20,1.0,2.41,1,5,1,17,2.64,4,0.33
30,1.06,1.79,1,6,0,4,7.15,2,2.76
5,1.0,3.52,1,4,0,7,4.8,4,1.2
51,9.99,7.77,1,23,0,14,3.01,1,6.16
7,5.94,6.17,1,52,1,40,4.22,4,1.09
17,3.14,2.69,1,7,0,1,4.76,11,1.14
11,8.15,8.62,1,8,1,1,2.14,6,3.52
0,8.94,8.64,0,27,1,4,4.85,2,4.48
12,1.0,1.0,0,22,0,14,4.1,2,1.21
9,1.0,1.8,0,16,0,3,3.52,6,1.03
45,8.81,7.76,1,14,0,1,10.0,5,5.51
22,8.97,6.06,0,31,1,18,3.88,8,4.05
2,2.31,3.26,0,32,0,10,1.65,3,0.0
19,9.06,7.86,1,27,0,28,6.21,5,4.4
11,9.38,7.44,1,43,1,18,5.07,4,3.92
12,7.04,6.76,1,30,0,18,2.02,7,5.37
44,2.21,2.63,0,18,0,7,9.65,5,5.03
15,9.98,5.74,0,27,1,31,4.63,6,0.28
48,1.04,3.6,1,20,1,5,3.96,9,4.3
6,1.0,3.58,1,0,0,10,6.98,7,5.21
8,5.78,7.97,1,13,0,15,7.29,6,4.42
30,7.2,4.11,0,45,1,28,4.3,7,2.38
24,3.02,4.57,1,23,1,3,8.18,8,2.95
15,9.12,5.5,1,23,0,19,3.92,9,2.67
29,1.19,4.47,0,2,1,6,1.54,4,3.59
17,9.13,7.96,1,4,1,10,2.3,3,2.25
41,1.0,1.65,1,40,0,27,4.7,5,2.37
34,9.66,8.58,0,55,0,11,6.58,9,5.0
43,7.57,5.99,1,14,1,10,8.22,3,10.0
59,2.56,3.84,1,16,0,5,6.99,5,3.01
24,3.97,4.59,1,37,1,5,7.97,4,1.13
52,8.85,9.05,1,16,1,19,2.05,3,4.6
35,3.06,5.65,1,28,1,15,7.08,8,2.39
43,5.53,4.72,0,0,0,18,6.75,2,5.56
11,9.82,8.95,1,10,1,11,7.75,5,2.41
34,9.74,8.2,1,48,0,11,3.45,8,5.34
24,1.0,1.19,1,19,0,20,5.5,3,0.34
15,1.0,1.9,1,24,0,15,3.57,6,2.23
40,1.0,4.94,0,17,1,1,4.35,6,4.02
40,8.14,7.24,1,4,0,36,0.95,6,4.85
10,4.66,5.79,0,52,1,8,3.81,5,0.89
15,1.0,2.39,0,9,0,26,3.98,8,1.33
38,3.78,3.73,1,24,1,27,7.43,3,2.4
17,1.0,2.63,0,41,0,20,4.05,4,0.87
47,1.0,2.33,0,44,0,23,3.51,6,1.38
27,7.18,4.82,0,42,1,47,6.01,1,1.34
42,1.0,1.6,0,19,0,1,4.91,5,1.84
47,3.3,4.69,1,17,0,19,5.85,8,3.8
8,7.7,6.24,1,25,1,26,5.06,5,3.38
2,7.23,6.37,1,1,1,3,4.88,7,3.07
60,9.18,7.75,1,9,0,23,5.55,3,10.0
25,1.16,3.01,1,18,1,5,6.6,6,3.2
17,5.13,6.23,0,1,1,9,5.46,4,4.27
23,1.0,1.5,0,35,0,11,7.39,4,1.52
36,9.97,8.55,1,15,0,7,4.88,3,5.11
26,1.0,3.36,1,17,0,12,5.03,9,2.43
23,9.16,8.48,1,17,0,16,5.43,8,5.27
16,2.71,2.21,1,34,0,4,3.65,6,2.69
17,1.13,2.93,0,37,0,29,5.27,5,2.27
20,8.73,8.95,1,4,0,17,7.85,1,4.67
12,9.72,7.74,1,46,0,26,9.64,2,4.63
16,1.0,3.08,1,18,0,15,3.51,5,3.33
39,8.71,8.01,1,21,0,44,6.38,2,5.11
20,6.11,4.64,1,40,1,27,6.48,4,2.47
27,8.02,8.65,1,6,1,12,4.86,14,3.42
62,2.94,4.27,0,20,0,7,6.27,4,4.72
3,5.68,5.93,0,16,0,7,6.37,4,3.03
25,3.98,2.73,0,2,1,7,7.26,3,1.57
31,1.94,3.96,1,5,1,24,2.73,3,2.67
49,1.0,3.11,1,8,0,15,3.88,3,3.91
9,5.49,6.92,1,18,0,41,5.38,4,4.4
13,8.51,6.79,1,2,0,12,7.28,4,4.61
19,1.0,1.61,1,18,1,12,3.4,5,2.11
10,8.3,6.3,1,17,1,8,4.37,5,4.49
6,4.76,4.35,0,34,1,8,2.51,7,0.83
26,8.71,6.11,1,12,0,2,5.06,7,3.86
51,3.53,5.41,0,38,1,30,5.32,3,2.68
31,10.0,9.33,1,5,0,4,2.09,6,6.82
16,1.41,2.65,0,14,1,7,4.21,5,1.35
40,4.57,4.35,1,2,0,11,1.8,4,3.12
52,7.07,4.42,1,15,0,3,4.4,8,6.14
9,3.24,4.64,1,13,0,9,2.55,1,2.29
55,8.25,8.6,1,15,1,5,4.56,2,5.43
21,3.49,3.46,1,19,1,12,10.0,6,2.98
14,8.0,6.68,1,0,0,56,4.45,4,4.7
8,9.85,8.35,1,19,0,10,3.82,3,6.16
0,1.0,4.32,1,34,0,17,3.45,4,0.54
26,8.65,7.39,1,2,0,24,6.85,3,5.11
11,1.0,2.8,0,43,0,8,5.42,5,0.49
44,1.0,2.78,1,3,0,1,9.42,5,3.58
6,2.31,1.96,0,17,0,4,6.44,3,1.71
10,4.68,3.36,1,50,1,15,1.82,5,1.44
27,5.12,4.27,1,2,1,3,6.81,8,2.61
17,6.9,7.16,0,27,0,13,3.75,4,4.6
7,1.0,2.26,0,18,0,15,5.56,7,1.66
28,3.86,3.79,0,14,0,5,6.68,4,4.8
14,3.29,3.43,1,35,0,14,3.38,4,0.14
28,7.03,6.08,0,20,1,9,6.17,5,4.42
22,1.0,4.3,0,50,1,18,5.73,5,1.91
19,8.17,6.75,1,7,0,21,6.32,5,0.07
6,9.93,7.17,1,20,1,7,10.0,4,5.57
22,1.0,2.63,1,26,1,45,3.38,7,0.15
48,2.31,5.14,1,24,0,3,9.49,2,3.5
15,1.11,2.17,0,5,1,5,4.95,8,1.44
22,9.22,6.35,0,42,0,7,2.45,4,3.84
24,1.0,2.1,1,21,0,18,8.85,6,2.19
34,8.44,7.19,0,11,1,3,7.55,5,5.27
62,1.0,3.29,1,14,1,33,8.59,2,3.77
19,7.64,7.59,1,38,0,8,7.02,5,3.58
38,1.8,2.04,0,25,0,10,2.97,5,0.0
5,7.32,5.44,0,29,1,5,9.93,7,3.08
18,1.0,2.28,1,16,0,16,10.0,9,3.02
50,1.62,3.66,1,13,1,22,6.92,4,3.55
35,1.0,1.34,1,7,0,10,3.27,4,2.88
15,2.43,2.85,0,60,0,32,7.97,4,1.55
11,8.68,6.61,1,25,0,9,1.92,4,3.3
11,6.77,7.01,1,34,1,11,4.21,4,2.84
8,9.86,8.44,1,34,0,9,2.84,4,4.48
37,1.82,4.0,0,23,0,19,8.32,3,3.68
27,8.63,8.51,0,16,0,14,4.97,4,5.81
21,6.47,5.58,1,29,0,8,4.78,7,3.76
37,1.0,1.41,0,15,0,14,5.47,7,0.0
3,3.27,2.78,0,35,0,19,1.9,2,0.58
17,6.21,3.89,1,7,0,16,7.31,6,4.05
24,1.0,2.14,0,39,0,8,4.66,7,1.03
47,1.23,2.36,1,20,1,15,1.52,5,2.63
53,5.1,5.85,1,40,0,6,3.75,5,4.93
6,1.56,2.96,0,8,0,10,8.92,2,0.63
53,1.0,2.11,0,0,0,6,6.16,8,1.87
17,9.29,7.46,0,21,0,12,6.82,3,4.03
37,1.0,1.56,0,18,1,20,6.73,4,3.14
18,1.0,3.63,1,33,1,42,5.73,6,0.46
16,9.75,7.07,1,2,0,31,4.87,1,4.19
23,3.94,3.23,0,0,1,45,6.31,6,1.92
11,1.0,3.42,0,2,1,25,4.73,2,0.39
13,1.0,3.17,0,8,1,34,7.09,10,1.26
11,9.2,5.8,0,24,1,1,4.88,4,5.54
20,1.0,3.46,1,19,0,55,3.69,7,0.48
48,2.91,3.01,1,12,1,12,4.93,6,3.5
25,3.24,3.57,0,7,1,55,3.07,3,1.53
14,7.36,6.6,1,8,0,40,7.17,4,6.17
52,1.52,3.5,0,8,0,15,5.14,2,3.55
45,8.28,7.41,1,15,1,1,6.38,12,6.74
36,9.49,7.65,1,33,0,25,8.15,4,6.03
38,1.05,2.21,1,53,1,1,4.2,7,2.12
21,9.14,7.9,1,30,0,22,5.19,5,5.33
41,4.12,4.35,0,43,0,2,10.0,3,4.7
11,9.24,9.35,1,11,1,14,10.0,6,5.89
30,1.0,3.19,0,18,1,24,1.96,4,0.0
9,7.08,5.32,1,44,0,20,4.66,5,2.99
10,4.15,4.01,1,19,1,22,5.46,4,0.0
10,9.32,7.64,1,22,0,22,6.16,4,3.94
21,3.33,5.3,1,13,0,26,4.54,1,4.13
35,6.32,7.2,0,33,0,8,1.04,7,5.49
12,2.59,3.16,1,43,0,30,6.46,5,1.48
6,9.28,6.63,1,23,0,6,7.3,4,1.41
49,1.0,1.54,1,41,1,30,6.06,7,3.99
20,1.0,2.85,1,47,1,20,3.86,4,1.32
23,1.0,4.9,1,0,0,15,4.8,3,2.59
28,5.97,6.12,0,36,1,8,4.15,4,4.97
12,1.0,1.01,0,54,1,3,7.18,6,0.0
17,9.21,6.8,0,8,0,7,3.77,3,4.6
54,7.85,6.09,1,23,0,8,2.43,8,6.47
15,8.96,6.56,1,19,1,25,3.94,6,4.0
17,1.37,2.43,0,25,1,4,2.5,6,2.01
36,4.54,5.09,0,43,1,16,4.52,5,1.98
56,5.1,5.74,1,12,0,19,2.39,2,4.24
9,1.0,3.69,0,24,1,4,5.83,6,1.29
0,1.98,3.71,0,33,1,24,3.8,6,0.0
3,9.99,6.04,1,46,1,17,5.22,3,2.76
23,1.0,1.54,1,0,0,31,2.18,2,3.47
16,1.93,3.0,1,52,0,27,9.41,3,1.82
7,1.0,2.75,1,4,0,17,4.12,3,0.94
45,5.31,6.04,0,14,0,7,4.57,6,4.42
35,10.0,8.04,0,34,0,7,4.42,4,2.28
8,6.61,6.02,0,37,1,4,3.48,3,3.39
32,5.45,5.51,0,19,0,5,6.38,11,4.11
35,2.39,3.18,0,8,0,19,4.98,2,2.45
17,1.0,2.69,0,5,0,14,5.67,5,1.05
11,9.78,9.0,0,22,0,3,3.0,4,4.91
25,4.31,4.5,0,1,0,20,3.41,2,6.55
28,2.38,3.4,1,13,0,27,5.47,11,3.68
32,7.19,6.28,1,41,1,29,2.24,6,6.21
24,8.88,8.63,0,24,1,2,2.02,11,5.29
18,1.0,1.49,1,18,0,27,6.12,9,1.69
14,10.0,9.77,1,1,1,19,2.36,5,4.45
28,2.71,2.45,0,36,0,9,7.19,6,1.33
15,2.53,2.86,0,41,1,38,2.5,7,0.0
11,8.84,8.05,0,3,1,7,2.86,8,4.38
20,9.62,8.8,1,29,0,1,3.57,4,4.33
40,3.57,2.74,1,16,0,10,2.08,10,2.74
56,1.54,1.83,0,31,0,8,10.0,8,3.24
36,1.0,2.88,1,24,0,18,6.69,5,3.6
8,9.91,10.0,1,24,1,21,4.6,9,4.45
34,9.57,8.99,1,20,0,21,3.4,5,5.57
18,1.04,2.38,0,16,0,14,6.26,1,3.39
61,4.68,2.39,1,24,0,15,3.56,5,2.99
36,1.0,2.68,0,26,0,37,2.15,10,2.25
46,9.54,8.09,1,46,0,2,3.42,7,5.81
38,1.76,2.67,0,17,0,22,2.51,7,2.55
29,9.65,6.94,1,5,1,16,2.95,3,1.98
12,7.02,6.37,0,18,0,10,4.11,9,2.81
30,2.74,2.7,0,28,1,12,4.42,6,3.1
27,5.03,6.89,1,14,1,16,7.13,6,3.7
24,8.24,8.46,0,35,0,6,7.12,0,4.87
17,5.27,5.82,1,16,0,19,4.91,4,4.16
27,5.75,5.54,0,42,0,20,5.6,6,5.8
8,2.68,2.95,0,20,1,22,3.94,7,0.0
29,7.44,6.44,0,5,0,32,0.63,4,3.23
30,9.73,9.48,1,2,0,5,4.73,3,6.27
34,3.82,5.16,0,51,1,8,5.45,8,2.47
35,9.86,8.12,1,3,1,4,5.05,4,4.59
18,4.99,5.92,1,8,1,16,10.0,2,2.29
50,7.7,7.16,1,14,0,11,5.12,4,7.18
39,7.66,6.99,1,15,0,27,2.34,4,4.77
9,3.99,5.38,1,21,1,39,7.85,6,0.0
31,5.08,5.57,0,4,0,35,6.91,6,2.95
37,1.0,3.46,1,30,0,16,5.5,5,3.11
8,5.83,5.66,1,18,1,52,4.57,4,0.99
27,8.27,6.71,1,41,1,19,5.95,4,4.41
11,7.67,6.05,1,41,1,6,4.19,7,3.95
0,3.15,3.22,0,19,0,6,1.64,3,0.71
27,1.0,1.0,0,23,1,18,2.52,4,0.18
49,1.08,1.73,1,5,0,22,4.35,5,1.16
39,5.9,4.6,0,43,0,6,2.39,1,3.55
10,3.73,3.73,0,21,1,12,5.82,5,1.84
14,1.0,4.16,0,16,1,1,2.23,8,2.07
23,6.55,5.77,1,37,0,2,3.08,4,4.26
47,6.6,6.2,0,44,0,5,2.86,2,3.33
18,1.0,2.87,1,44,0,11,5.65,4,1.83
10,1.38,4.42,0,49,0,16,7.59,4,0.86
12,3.96,3.8,0,54,1,10,2.67,4,0.23
39,1.96,2.95,1,17,0,8,7.93,5,2.91
47,5.29,5.07,1,20,1,19,8.13,7,6.5
61,9.97,9.12,1,38,0,14,5.42,6,7.53
6,5.16,6.44,0,31,0,12,3.66,6,2.36
24,1.0,3.07,0,6,0,4,3.92,11,0.98
10,1.0,3.83,0,23,0,13,2.93,4,1.05
9,1.0,2.78,0,1,0,8,2.88,4,2.43
16,6.23,5.57,0,37,0,2,3.27,6,2.15
4,1.71,4.21,1,17,0,19,6.14,3,0.97
14,1.0,3.09,0,0,1,27,3.85,3,0.7
31,1.0,1.86,0,19,0,8,5.68,3,0.69
48,6.94,7.16,0,30,0,13,2.76,5,10.0
53,1.56,2.73,0,20,0,5,1.69,6,3.72
9,1.73,2.71,1,21,0,6,3.85,1,0.69
57,1.0,3.49,0,21,1,12,1.77,8,1.61
25,9.43,7.57,1,6,1,25,2.63,4,8.31
25,5.36,5.61,1,9,0,19,8.62,6,4.52
42,9.4,8.3,1,15,0,13,4.56,6,7.34
51,3.08,3.06,1,16,0,8,4.36,6,2.68
40,1.75,3.44,0,23,0,6,7.04,2,1.87
31,9.63,9.13,0,19,0,6,3.81,3,5.34
17,8.62,6.22,0,8,0,5,4.06,6,5.81
34,2.72,4.08,1,44,1,31,3.56,2,2.01
13,1.0,1.77,0,29,0,4,5.55,4,1.16
24,2.09,4.27,0,4,1,14,4.15,5,2.83
21,9.6,8.77,1,0,0,39,4.23,8,7.07
31,9.52,7.36,1,6,1,9,3.13,4,4.52
6,6.91,8.36,0,4,0,35,6.35,7,5.51
8,6.2,6.83,1,22,0,16,5.26,3,3.68
58,7.46,7.18,0,23,0,23,3.91,2,4.57
17,4.87,5.57,0,17,0,5,2.59,3,1.74
36,4.49,5.68,1,14,0,14,7.11,7,4.09
8,2.14,2.29,0,38,0,10,7.17,9,0.82
16,9.01,7.6,0,8,0,6,5.3,9,4.55
5,2.23,3.72,1,40,0,11,4.4,8,1.88
5,6.3,5.38,1,3,0,23,2.33,5,2.16
21,6.21,6.19,0,7,0,15,3.02,5,2.5
18,7.42,7.68,0,10,1,2,4.71,3,6.48
36,1.91,2.72,1,5,0,6,3.6,4,2.32
24,1.0,2.55,0,52,1,2,2.11,5,1.51
18,6.24,4.92,1,7,0,18,6.55,7,2.51
29,1.0,1.0,1,24,1,38,5.58,3,2.24
22,3.66,4.97,0,21,0,14,4.33,2,2.33
31,1.0,2.57,0,0,0,4,4.61,8,0.76
12,2.22,3.38,1,20,0,2,3.63,3,2.99
14,1.55,1.94,0,22,1,37,3.7,9,1.35
36,1.0,2.41,0,14,1,5,7.16,2,2.02
23,9.79,8.97,1,38,1,7,1.97,7,4.99
30,5.21,5.13,1,5,1,14,9.07,5,4.56
26,9.63,7.81,0,18,1,6,1.17,5,5.34
25,6.32,6.0,1,17,0,10,4.32,4,4.19
14,3.78,3.03,0,9,1,19,4.38,4,1.9
24,6.38,6.45,0,3,0,16,4.6,3,2.59
7,5.77,4.2,0,37,1,15,5.08,7,1.51
38,8.72,6.29,1,19,0,12,3.37,6,5.44
19,1.09,1.6,1,3,0,14,5.97,9,3.47
18,1.53,2.74,1,7,0,26,6.25,2,3.18
50,1.79,2.72,1,10,0,4,7.91,1,1.45
13,1.0,2.6,1,8,1,19,5.57,6,0.99
7,1.5,2.0,0,19,0,19,3.67,5,0.78
2,1.0,3.61,0,8,1,4,2.51,8,1.34
44,9.99,8.83,0,0,0,26,3.65,5,4.88
23,1.0,2.43,1,7,1,8,4.43,6,0.0
21,1.0,2.12,0,37,1,8,4.89,5,2.59
49,1.0,2.02,0,22,0,8,4.0,3,2.43
37,1.59,2.64,1,35,1,40,4.24,3,0.41
16,7.28,4.97,1,6,0,12,5.9,5,3.69
25,8.48,6.13,1,47,0,10,6.42,1,3.54
48,7.01,7.07,1,6,0,13,9.39,1,5.68
16,1.0,2.9,0,40,1,11,4.45,4,1.17
14,1.0,4.23,1,40,0,11,4.12,3,1.33
27,1.0,2.3,0,35,0,9,5.58,3,2.03
20,1.0,2.24,0,39,0,34,5.4,5,2.51
8,8.3,6.57,0,14,0,11,3.87,7,4.17
20,9.26,7.24,0,16,1,7,5.37,5,6.1
7,3.98,3.73,1,22,0,31,10.0,8,2.57
19,4.42,4.92,0,17,0,20,3.86,4,0.55
36,1.0,2.63,1,2,0,25,2.28,4,1.98
22,6.28,5.26,1,22,0,7,4.09,7,2.7
28,7.74,7.9,1,21,1,13,2.27,4,6.65
25,3.65,6.09,1,4,0,25,3.14,3,2.42
12,6.32,6.96,1,19,1,35,4.67,2,3.35
70,1.49,3.45,0,22,0,14,2.92,6,3.71
5,1.0,3.36,1,7,0,15,7.85,8,0.38
17,8.58,9.0,1,21,1,19,3.63,3,5.84
19,1.0,3.36,0,30,1,32,7.23,0,1.07
10,1.0,2.01,1,38,1,17,2.35,7,1.14
1,3.69,4.61,1,17,0,40,2.48,9,4.28
45,1.0,3.23,1,14,0,18,4.17,10,0.36
61,2.75,2.66,0,6,1,15,2.9,8,2.06
10,5.06,4.75,1,6,0,13,2.71,5,3.49
22,1.0,3.7,1,23,0,13,5.02,6,2.46
38,1.0,1.0,0,32,0,29,2.43,6,1.57
53,9.27,6.31,1,41,0,10,6.86,3,5.03
19,9.71,7.65,1,39,0,6,5.48,6,2.01
37,8.12,7.23,0,21,1,9,5.54,4,4.6
38,8.17,5.54,1,5,0,27,6.99,5,4.68
47,9.21,7.4,0,19,1,7,5.62,4,7.72
44,5.46,6.43,0,19,0,23,3.7,5,3.85
15,1.0,2.67,1,25,0,9,6.28,8,0.9
32,1.0,3.54,1,15,0,5,3.96,8,2.29
36,9.35,7.02,0,19,0,10,4.55,5,2.57
39,6.03,4.81,1,48,0,26,4.67,4,5.58
31,9.97,8.83,0,15,1,38,2.3,5,5.28
49,1.0,2.97,1,33,1,10,7.02,7,2.48
29,1.95,1.98,0,7,0,24,6.94,3,2.75
15,1.0,1.8,1,12,0,8,3.39,5,1.67
21,3.5,5.67,1,6,0,1,2.97,6,1.46
3,1.84,2.18,0,17,0,9,4.61,5,0.25
18,1.33,3.73,1,6,1,29,7.26,7,3.42
50,9.41,7.17,1,1,0,3,2.54,9,5.95
6,1.0,2.6,1,49,0,7,2.86,5,3.29
41,1.0,2.89,0,13,1,28,8.94,10,4.02
13,1.0,1.0,0,45,0,17,1.36,5,0.7
46,9.84,6.44,0,1,0,15,3.53,13,7.08
9,1.0,2.69,1,10,0,4,6.24,4,0.96
6,9.26,6.83,0,19,0,8,7.79,4,3.96
23,1.0,3.6,1,29,1,13,7.35,9,0.99
10,7.82,5.09,1,15,0,19,2.96,5,0.24
36,1.85,3.68,1,17,0,53,5.23,7,3.14
30,9.9,6.57,1,49,0,18,6.2,3,5.49
19,3.04,3.47,0,12,0,15,5.42,8,3.06
20,4.58,3.68,0,16,0,18,10.0,2,2.61
24,1.69,4.91,0,22,1,3,2.98,4,3.28
32,5.55,3.99,0,14,0,21,5.9,3,1.03
80,1.0,2.48,0,22,1,3,1.0,6,4.43
32,3.45,2.34,0,20,0,34,5.2,8,3.18
28,1.0,4.2,0,12,0,6,1.54,6,1.08
37,8.09,7.25,0,24,1,5,7.26,3,5.51
21,4.05,4.57,1,29,1,4,7.06,4,3.27
37,6.66,7.47,1,7,0,15,3.87,5,6.1
17,1.6,3.11,0,41,0,12,4.73,5,0.0
44,9.78,8.09,1,17,0,19,8.08,0,6.12
30,9.95,8.1,1,14,0,12,4.91,6,3.86
14,3.34,4.57,1,42,0,13,4.63,4,1.37
45,6.91,5.65,0,15,1,3,1.36,5,2.64
12,1.0,2.39,0,49,0,21,3.46,7,0.41
21,3.32,4.8,0,26,0,20,1.83,6,2.62
22,1.0,2.88,1,9,0,23,2.09,4,1.04
47,1.0,2.49,0,21,0,13,5.23,3,2.12
33,9.81,6.48,1,36,0,16,5.04,7,0.83
41,1.0,4.1,0,37,1,21,4.13,4,2.42
36,5.74,4.78,1,3,0,21,5.46,8,4.58
18,9.82,8.88,1,21,1,20,4.53,8,4.4
23,1.0,2.78,0,22,0,24,4.02,1,1.47
34,2.18,2.01,1,26,1,28,5.6,8,2.71
20,1.73,4.29,0,5,1,11,9.98,4,4.15
15,9.53,7.97,1,0,0,14,2.81,3,10.0
